小区,地址,房型,面积,朝向,层高,建造年份,单位面积价格,总价格,备注
台湾城,开发区东江源大道东江源大道222号,4室2厅2卫,119㎡,南,高层(共30层),2020年建造,11765元/㎡,140万,台湾城捡漏四房   楼层精装修 近万达万象城 预算不高直接冲
桃李春天,开发区东江源大道纬二路10号,4室2厅2卫,130㎡,南北,高层(共32层),2020年建造,9539元/㎡,124万,笋盘来袭，强力推荐，真，价，格，满二年，三天必卖！已经浇筑好
桃李春天,开发区东江源大道纬二路10号,4室2厅2卫,131㎡,南,中层(共30层),2019年建造,7863元/㎡,103万,全天日晒  纯板楼桃李春天 通透大四房  急售103万
蓝科天水一期,开发区开发区迎宾大道迎宾大道,2室2厅1卫,89㎡,南,中层(共16层),2012年建造,8090元/㎡,72万,万达广场 旁  实验 小电梯两房 两梯两户 视野没有遮挡
星河广场,开发区金东路金东路,4室2厅2卫,120㎡,南,高层(共15层),2018年建造,9825元/㎡,117.9万,经开发区全新精装四房南北通透视野开阔落地窗好停车金岭路建材旁
黄金花园(西区),开发区金东路金东路7号,3室2厅2卫,119㎡,南,高层(共7层),2006年建造,6706元/㎡,79.8万,经开发区万达旁南北通透毛坯大三房采光好有小区好停车楼间距宽
世纪花城,开发区紫荆路华坚北路,3室2厅2卫,89㎡,南,低层(共25层),2018年建造,11102元/㎡,98.8万,经开发区毛坯三房朝南长阳台园林小区绿化金地物业天骄八天空之城
隐龙山庄,开发区金东路金东路13号,3室2厅2卫,133㎡,南,低层(共12层),2010年建造,8271元/㎡,110万,经开发区万达商圈精装三房可改四房无遮挡7米阳台采光好依山傍水
中海左岸馥园,开发区金东路东江源大道,3室2厅1卫,100㎡,南北,中层(共26层),2020年建造,10200元/㎡,102万,笋盘来袭，强力推荐，户型方正，房东诚意出售！大阳台，品质小区
恒大悦府,开发区紫荆路华昌路,3室2厅1卫,97㎡,南,高层(共32层),2020年建造,10104元/㎡,98万,急售 恒大悦府 全新精装三房 视野无遮挡 98万随时看房
新力帝泊湾(二期),开发区东江源大道华裕路,3室2厅2卫,120㎡,南,中层(共6层),2020年建造,9667元/㎡,116万,新力帝泊湾，电梯真洋房，捡漏亏本卖，性价比高
圣地亚哥,开发区金岭大道金岭西路75号,4室2厅2卫,142㎡,南北,高层(共33层),2016年建造,10071元/㎡,143万,圣.地亚哥 全线江景 带30多万新装修四房 前后视野无遮挡
保利嘉福心语,开发区紫荆路纬一路156号,3室2厅2卫,112㎡,南,中层(共31层),2019年建造,9465元/㎡,106万,好房推荐  保利心语 毛坯三房二卫 中楼层
恒大悦龙台,开发区紫荆路紫荆路,4室2厅2卫,141㎡,南北,低层(共30层),2020年建造,10993元/㎡,155万,国企旁豪装四房，房东全新装修没怎么住
财茂香溢华府,开发区紫荆路紫荆路8号,3室2厅2卫,88㎡,南北,高层(共18层),2019年建造,10114元/㎡,89万,捡漏价，南北通透精装三房两卫
天空之城,开发区东江源大道紫荆路,4室2厅2卫,130㎡,南,高层(共33层),2020年建造,11539元/㎡,150万,美的君兰  旁 南北通透四房 未入住过 视野开阔  小区新
世纪花城,开发区紫荆路华坚北路,3室2厅2卫,95㎡,南,中层(共25层),2020年建造,11369元/㎡,108万,世纪花城，3房2卫，豪华装修入住过，中间楼层
隐龙山庄,开发区金东路金东路13号,3室2厅2卫,138㎡,南北,低层(共7层),2012年建造,8189元/㎡,113万,笋盘来袭，强力推荐，户型方正，直接拎包入住！房子漂亮！采光好
中海左岸岚庭,开发区东江源大道东江源大道,4室2厅2卫,143㎡,南北,高层(共11层),2021年建造,12448元/㎡,178万,强力推荐，笋盘来袭，豪宅出售带家具家电，直接拎包入住，楼层好
嘉福尚江府,开发区东江源大道东江源大道,4室2厅2卫,140㎡,南北,低层(共30层),2020年建造,14500元/㎡,203万,滨江F4，江景社区，嘉福尚江府毛坯4房，中间楼层看园景
中海左岸馥园,开发区金东路东江源大道,3室2厅2卫,126㎡,南,高层(共28层),2021年建造,10000元/㎡,126万,美的君兰半岛旁 江景三房 可改四房 南北通透户型 视野开阔
世纪花城,开发区紫荆路华坚北路,3室2厅2卫,110㎡,南,低层(共33层),2020年建造,10910元/㎡,120万,世纪花城，精装修拎包入住，前后无遮挡
水韵嘉城C区,开发区开发区迎宾大道东江源大道81号,4室2厅2卫,115㎡,南,低层(共18层),2017年建造,9479元/㎡,109万,捡漏！水韵嘉城四房精装保养很新单价9000多115平105万
富升天赐良园,开发区金东路迎宾大道11号,4室2厅2卫,139㎡,南北,高层(共7层),2012年建造,6475元/㎡,90万,开发区 万达附近 楼梯房 富升天赐良缘 精装4房 满五
桃李春天,开发区东江源大道纬二路10号,4室2厅2卫,130㎡,南,中层(共32层),2020年建造,11462元/㎡,149万,南北通透大阳台，不靠马路高架，可拎包入住
劲嘉山与城,开发区紫荆路赣通大道99号,3室2厅1卫,89㎡,南,中层(共30层),2017年建造,8203元/㎡,73万,捡漏房源，精致3房，中间楼层      买3房
粮食城风和日丽,开发区东江源大道东江源大道,3室2厅1卫,89.17㎡,南,低层(共17层),2012年建造,8849元/㎡,78.9万,房东急售  低于市场价的好房源
水韵花都(东区),开发区开发区迎宾大道迎宾大道6号,3室2厅2卫,138㎡,南北,中层(共20层),2013年建造,7827元/㎡,108万,杨梅渡公园万达广场商圈电梯中间楼层水韵花都精装大三房小区中心
康源绿洲康城,开发区金岭大道华坚路3号,3室2厅1卫,106㎡,南北,中层(共7层),2012年建造,9246元/㎡,98万,急售 开发区管委会旁 首.苻20万 精装通透三房 98万
金湾爱尚里,开发区东江源大道东江源大道219号,4室2厅2卫,114㎡,南,高层(共32层),2020年建造,12369元/㎡,141万,嘉福万达广场旁 精装四房未入住 全线江景视野无遮挡
劲嘉山与城,开发区紫荆路赣通大道99号,3室2厅1卫,96㎡,南,中层(共31层),2018年建造,9355元/㎡,89.8万,真实在售！！开发区精装三房，业主换房去新区工作，诚意出售
嘉福尚江府,开发区东江源大道东江源大道,3室2厅2卫,121㎡,南,低层(共33层),2021年建造,16364元/㎡,198万,嘉福 尚江府 3房2厅2卫 精装 198万 一线江景欢迎品鉴
中海左岸馥园,开发区金东路东江源大道,4室2厅2卫,128㎡,南北,中层(共11层),2020年建造,10157元/㎡,130万,笋盘来袭强力推荐，格局方正，可以洋房何必高层！满二年！采光好
水韵嘉城A区,开发区东江源大道东江源大道,4室2厅2卫,138㎡,南,高层(共18层),2015年建造,10000元/㎡,138万,捡漏急售开发区电梯精装4房视野开阔采光好，有地下停车场
铭欣华府,开发区东江源大道文峰北路,3室2厅1卫,87㎡,南,中层(共18层),2015年建造,9173元/㎡,79.8万,首期16万买万达广场商圈 电梯精装三房中间楼层好晒太阳全新精
劲嘉山与城,开发区紫荆路赣通大道99号,4室2厅2卫,138㎡,南,中层(共26层),2017年建造,8334元/㎡,115万,豪华装修，正规4房，南北通透双阳台，中间楼层 山与城
恒大悦龙台,开发区紫荆路紫荆路,3室2厅1卫,98㎡,南,高层(共28层),2019年建造,10511元/㎡,103万,恒大悦龙台 朝南 精装好房 医疗配套成熟 有电梯
金湾爱尚里,开发区东江源大道东江源大道219号,4室2厅2卫,114㎡,南北,高层(共30层),2020年建造,12544元/㎡,143万,开发区万达广场旁，金湾爱尚里，全新装修未入住四房两厅两卫
